y/m/d,high(Åé),low(Åé),max_precipitation_10min(mm),daylight_hours(hours)
05/04/2002,20.1,10.5,0,12
06/04/2002,19,9.8,0,8.5
07/04/2002,20.1,9.1,0.5,5.3
08/04/2002,24.2,14.8,0,5.5
09/04/2002,22.2,11.3,0,0
10/04/2002,14.6,11.4,0,0.1
11/04/2002,17.4,11.6,0.5,1.8
12/04/2002,16.8,11.8,1,0
13/04/2002,17.8,10.6,0,7.9
14/04/2002,21,10.5,0,10
15/04/2002,28,13.6,0,8.3
16/04/2002,25.1,20.3,0,1.4
17/04/2002,23.8,16.9,0,0.3
18/04/2002,19.8,13.1,0,3.9
19/04/2002,19.9,12.7,0,6.9
20/04/2002,20.5,14.4,0,2.2
21/04/2002,16.9,13.3,2,0
22/04/2002,20.2,13.3,1,0.1
23/04/2002,20.8,13.4,0,5.7
24/04/2002,23.2,12.9,0,8.8
25/04/2002,18.8,11.6,0.5,0
26/04/2002,15,11.2,0,0
27/04/2002,17.6,10,0,11.2
28/04/2002,18,9.6,0,11.3
29/04/2002,20.5,10,0,12.4
30/04/2002,19.9,17.2,0.5,0
01/05/2002,23,16.1,0.5,1.4
02/05/2002,22.2,15,0,11.5
03/05/2002,23.7,13.7,0,11.7
04/05/2002,24,17.9,0,4.1
05/05/2002,27.5,20,0,11.6
06/05/2002,21.5,15.5,0,0.8
07/05/2002,16.2,12.5,0.5,0
08/05/2002,26.7,14,1,4.1
09/05/2002,16.9,13.4,0.5,0
10/05/2002,14.9,13.1,1.5,0
11/05/2002,18.7,12.7,1.5,0
12/05/2002,21.6,14,0,5.1
13/05/2002,16.8,12.4,0,0
14/05/2002,24.3,15.3,0,9.2
15/05/2002,24.7,14.6,0,7.7
16/05/2002,16.5,13,0,0
17/05/2002,15.9,12.7,2,0
18/05/2002,19.2,12.8,1,0
19/05/2002,24.4,15.5,0,8.1
20/05/2002,19.4,14.2,2,2.5
21/05/2002,22.8,13.8,0,6
22/05/2002,24.5,16.9,0,8.7
23/05/2002,23.8,19.1,0,3.5
24/05/2002,25.6,16.6,6.5,3.7
25/05/2002,26.3,15.3,0,12.8
26/05/2002,25.3,16.5,5,10
27/05/2002,23.6,16.4,0.5,3.9
28/05/2002,25.9,15.6,0,12.4
29/05/2002,25,17,0,3.2
30/05/2002,26.2,18.5,0,7.3
31/05/2002,24.9,20,0,3.7
01/06/2002,26.5,19.1,0,5.8
02/06/2002,29.7,19.8,0,8.2
03/06/2002,26.6,20.2,0,8
04/06/2002,29.7,20.3,0,8.2
05/06/2002,30.7,20.2,0.5,10.1
06/06/2002,26.6,18.4,0,8.8
07/06/2002,28.7,19.5,0,10.7
08/06/2002,28.9,21.3,0,10.9
09/06/2002,30.2,22.1,0,12
10/06/2002,29.4,21.1,0,8.8
11/06/2002,30.8,22.9,0,4.7
12/06/2002,26.4,17,1,0
13/06/2002,20.5,16.7,1,0
14/06/2002,22.2,19.3,0,0
15/06/2002,22.1,17.8,2.5,0
16/06/2002,24.4,20.5,0,0
17/06/2002,26.8,19.9,0,0
18/06/2002,22.7,17.9,2.5,0
19/06/2002,31.1,16.3,0,12.9
20/06/2002,24.7,18.4,1.5,0
21/06/2002,28.8,18.5,0.5,10.1
22/06/2002,20.5,16.5,2,0
23/06/2002,19.8,15.8,0.5,0
24/06/2002,22.9,16.3,0,2.7
25/06/2002,19.2,16,0.5,0
26/06/2002,18,15.8,0.5,0
27/06/2002,17.5,15.6,1.5,0
28/06/2002,25.1,16,0,0.8
29/06/2002,23.7,18,0.5,0
30/06/2002,25.3,19.4,1,0.6
01/07/2002,25.5,21.1,2.5,0
02/07/2002,27.2,22.6,0,1.2
03/07/2002,26.7,22.6,0,0
04/07/2002,31.5,23.4,0,6.9
05/07/2002,28.4,23.2,0,0.1
06/07/2002,30.6,24.8,0,5.8
07/07/2002,31.7,25.4,0,7.9
08/07/2002,33,26.4,0,9.2
09/07/2002,33.1,24.2,0,5.2
10/07/2002,28.2,24.9,7,0
11/07/2002,33.8,24.3,1.5,12.3
12/07/2002,32.3,25.5,0,12.6
13/07/2002,31.8,24.8,0,1.2
14/07/2002,34.2,25.5,0,9.5
15/07/2002,33.4,27.6,0,10.4
16/07/2002,31.5,23.7,5.5,4.5
17/07/2002,31.3,24.9,1,2.3
18/07/2002,32.3,25.8,0,9
19/07/2002,32.7,26.8,1,5.4
20/07/2002,34.6,26.9,0,13.5
21/07/2002,33.2,27,0,12.9
22/07/2002,33.3,27.3,0,7.4
23/07/2002,33.6,26.6,0,6.3
24/07/2002,31.6,23.9,2,3.6
25/07/2002,29.2,23.9,1,0.6
26/07/2002,33.9,26.5,0,8.9
27/07/2002,34.5,26.9,0,9.5
28/07/2002,29.6,23.7,0,3
29/07/2002,31,23.5,0,2.7
30/07/2002,33.2,26.4,0,6.7
31/07/2002,34.8,27.7,0,10.9
01/08/2002,35.6,25.5,0.5,7.7
02/08/2002,35.2,23.5,2,5.6
03/08/2002,32.3,24.5,0,9.2
04/08/2002,31.4,23.8,17.5,3.1
05/08/2002,34.1,24.7,0,8.8
06/08/2002,35.7,27.9,0,11.6
07/08/2002,34.3,27.5,0,12.1
08/08/2002,35.7,28.1,0,13.1
09/08/2002,34.5,27.8,0,13.1
10/08/2002,34.7,28.1,0,12.5
11/08/2002,35.8,25.4,0,12.6
12/08/2002,30.7,24,0,1.2
13/08/2002,33.5,25,0,8
14/08/2002,35.3,27,0,11.2
15/08/2002,34.5,27.6,0,10.6
16/08/2002,31.8,23.7,0,4.7
17/08/2002,29.4,22.8,0,1.4
18/08/2002,25.3,22.6,2,0
19/08/2002,27.5,23.6,5,0
20/08/2002,31.8,24.1,0,11.2
21/08/2002,30.4,22.6,0,9.4
22/08/2002,27.4,21.2,0,6.1
23/08/2002,23.9,20.7,2,0
24/08/2002,28.9,20.7,2,1.9
25/08/2002,31.6,23.4,0,6.2
26/08/2002,30.2,23.5,0,5.1
27/08/2002,31.8,23.9,0,5.7
28/08/2002,33.4,26.9,0,9.4
29/08/2002,33.5,26.6,0,8.3
30/08/2002,33,26.5,0,9.9
31/08/2002,32.3,26.6,0,11.3
01/09/2002,32.3,26.9,0,10.9
02/09/2002,33.9,26.3,0,10.7
03/09/2002,33.7,26.8,0,9.8
04/09/2002,33.2,27,0,8.2
05/09/2002,29.6,23.3,0,1.9
06/09/2002,24.3,22.3,7.5,0
07/09/2002,25.3,22.1,4,0
08/09/2002,28.5,22.3,2.5,3
09/09/2002,26.5,21.8,0.5,0.2
10/09/2002,26.6,21.4,0.5,0.2
11/09/2002,30.7,22.2,0,9.2
12/09/2002,32.6,24.2,0,9.4
13/09/2002,25.7,19.1,1.5,0
14/09/2002,20.1,18.3,0.5,0
15/09/2002,21.3,18.7,0,0
16/09/2002,20.6,18.1,1.5,0
17/09/2002,22,18.5,0.5,0
18/09/2002,27.9,20,0,4.8
19/09/2002,26,19,0,8.2
20/09/2002,27.5,17,0,11.5
21/09/2002,27,18.3,0,5.6
22/09/2002,22.5,17.1,1,0
23/09/2002,23.5,17,0,0.3
24/09/2002,24.7,17.9,0,8.7
25/09/2002,26.2,16.8,0,7.9
26/09/2002,22.9,17.3,0,3.1
27/09/2002,19.7,17.6,0.5,0
28/09/2002,20.3,15.4,2.5,0
29/09/2002,27.8,19.5,0,3.7
30/09/2002,23.6,18.5,1,0
01/10/2002,26.3,18,6,0
02/10/2002,29.4,20.7,0,10.4
03/10/2002,26.6,20.6,0,2.6
04/10/2002,28.1,19.1,0,9.5
05/10/2002,27.4,20.6,0,9.3
06/10/2002,25.1,19.5,0,5.6
07/10/2002,29.4,22,4,3
08/10/2002,22.5,19.5,0,0
09/10/2002,20.8,17.5,0.5,0.1
10/10/2002,24,16.1,0,10.2
11/10/2002,20.8,14.4,0,10
12/10/2002,22.2,12.6,0,10.4
13/10/2002,22.8,12.9,0,10.5
14/10/2002,25.7,14.6,0,10.1
15/10/2002,27.6,17.5,11.5,8.7
16/10/2002,27.1,15.7,4.5,9.8
17/10/2002,25.3,16.3,0,9.1
18/10/2002,21.9,16.6,1,0.1
19/10/2002,23.2,17.9,8.5,0.2
20/10/2002,19.3,15.4,1,0
21/10/2002,16.7,14.1,2,0
22/10/2002,21.9,12.2,0,9.7
23/10/2002,18.1,15.4,0,0.7
24/10/2002,16.3,12.3,0.5,0
25/10/2002,20.8,14.3,0,8
26/10/2002,17.1,13.1,1.5,0
27/10/2002,20.5,12.4,0,8
28/10/2002,20.5,10.5,0,10
29/10/2002,17.9,9.1,0,9.9
30/10/2002,18.5,9.1,0,10.2
31/10/2002,17.3,10.6,0,7.3
01/11/2002,14.9,11.1,1,0
02/11/2002,16.6,9.8,0,6.3
03/11/2002,18.4,6.8,0,10.2
04/11/2002,17.6,8.6,0,8.5
05/11/2002,15.1,6.7,0,6.8
06/11/2002,15.6,7.2,0,8.7
07/11/2002,12.3,7,0,0
08/11/2002,18.9,6.8,0,5.4
09/11/2002,15.1,6.3,0,6.6
10/11/2002,15.9,4.8,0,10
11/11/2002,16.5,7.1,0,9.5
12/11/2002,20.4,13.6,0,0.2
13/11/2002,17.1,10.9,0,8.8
14/11/2002,16.2,7.9,0,8.9
15/11/2002,15,9.3,0,1.1
16/11/2002,11,8.4,0,0
17/11/2002,12,8.3,0,0
18/11/2002,19.4,9.4,0,8.5
19/11/2002,12.5,8.7,0,1.7
20/11/2002,12.9,8.7,0,0
21/11/2002,17.2,9,0,3.2
22/11/2002,11.2,7.9,0,0
23/11/2002,10.4,7.1,0.5,0
24/11/2002,12.5,8.7,0,0
25/11/2002,12.7,8.9,2,0.1
26/11/2002,16.5,9.2,0.5,2.7
27/11/2002,15.8,6.7,0,9.4
28/11/2002,14.5,6.2,0,9.4
29/11/2002,13.9,6.7,0,8.3
30/11/2002,17.8,6.8,0,6.6
01/12/2002,11.8,9.1,0.5,0
02/12/2002,14.8,8.4,0.5,6.4
03/12/2002,13.9,7.4,0,4.3
04/12/2002,11.4,8.3,3,0
05/12/2002,18.7,8.2,0,3.5
06/12/2002,14.2,8.8,0,0.4
07/12/2002,9.4,3.9,0.5,0
08/12/2002,7.5,2.7,0.5,0
09/12/2002,3,0.8,1,0
10/12/2002,7.2,2.2,0,3.6
11/12/2002,8.9,1.2,0,8.9
12/12/2002,9.6,1.7,0,8
13/12/2002,9.7,3.1,0,7
14/12/2002,8.3,1.8,0,8.6
15/12/2002,10,2,0,5.3
16/12/2002,17.1,3.3,0,7.2
17/12/2002,16.2,7.3,2.5,8
18/12/2002,11.1,4.9,0,1.4
19/12/2002,10.9,6.5,0,0
20/12/2002,10.8,6.8,0,2.2
21/12/2002,8.1,3.2,1,0
22/12/2002,8.5,4.7,0.5,0
23/12/2002,9,3.7,0,8.1
24/12/2002,8,5,0,0
25/12/2002,12.3,3.3,0,4.3
26/12/2002,9.4,2.9,0,8.5
27/12/2002,8.3,0.6,0,8.3
28/12/2002,6.9,0.5,0,5.2
29/12/2002,10.2,0,0,8.7
30/12/2002,8.9,2.5,0,6.8
31/12/2002,9.3,1.6,0,6
01/01/2003,6.5,4.1,0,2
02/01/2003,6.5,1,0,8.8
03/01/2003,1.8,-0.6,2,0
04/01/2003,13.6,0.7,1.5,8.8
05/01/2003,9.7,0.7,0,6.7
06/01/2003,8.5,0.5,0,9.1
07/01/2003,8.2,1.6,0,3.5
08/01/2003,8.9,2.2,0,8.4
09/01/2003,8.7,1.5,0,7.1
10/01/2003,13.3,1.8,0,8
11/01/2003,11.1,5.5,0,7.7
12/01/2003,12.6,1.8,0,9
13/01/2003,11.7,3.9,0,6
14/01/2003,13.8,3.4,0,8.8
15/01/2003,6.9,1,0,8.8
16/01/2003,8,-0.8,0,6.5
17/01/2003,13.6,0.6,0,9.2
18/01/2003,10.5,5.5,0,6.3
19/01/2003,7.2,3.2,1,0
20/01/2003,10.2,3.3,0.5,7.7
21/01/2003,9,2.6,0,8.7
22/01/2003,8.7,1.8,0,5.3
23/01/2003,7.4,1.3,1.5,0
24/01/2003,9,2.4,0,8.2
25/01/2003,9.6,1.7,0,9.9
26/01/2003,8.4,2.9,0.5,8.7
27/01/2003,5.6,2.4,4,0
28/01/2003,13.2,4.5,0,8.4
29/01/2003,8.8,0.6,0,6.9
30/01/2003,8.6,-0.1,0,9.7
31/01/2003,10,-0.1,0,9.8
01/02/2003,9,2.5,0,9.3
02/02/2003,5.9,1,0,0.7
03/02/2003,8.7,0.9,0,9
04/02/2003,6,2.8,0,2.8
05/02/2003,8,2.4,0,7.2
06/02/2003,9.6,1.8,0,9.9
07/02/2003,10.6,1.4,0,10
08/02/2003,11.7,3.2,0.5,4.9
09/02/2003,14.5,5,2,9.7
10/02/2003,12.9,8.1,0.5,2.7
11/02/2003,9.8,8.1,0.5,0
12/02/2003,8.9,4.3,0,0
13/02/2003,10.1,2.8,0,6.3
14/02/2003,13.1,3.6,0,7.3
15/02/2003,10.5,3.6,0,8.2
16/02/2003,8.5,2.2,1,0
17/02/2003,13,2.6,0,9.9
18/02/2003,7.2,2.9,0.5,0
19/02/2003,9.3,3.1,0,8.1
20/02/2003,8.3,3.4,0.5,0.1
21/02/2003,11.4,4.1,0,10.2
22/02/2003,6.9,4.1,0,0
23/02/2003,9.2,4.8,0.5,0.1
24/02/2003,5.5,2,0.5,0
25/02/2003,10.9,1,0,9.2
26/02/2003,14.3,4.2,0,7.9
27/02/2003,12.4,3,0,10.1
28/02/2003,10.7,1.7,0,10.4
01/03/2003,8.7,3.2,5,0
02/03/2003,14.1,5.2,1,7.6
03/03/2003,17.2,5.4,2.5,2.3
04/03/2003,8.3,1.9,0,9.7
05/03/2003,9.1,1.1,0,7
06/03/2003,7.2,2.4,0.5,0
07/03/2003,10.2,2.6,1.5,0
08/03/2003,15.1,6.5,0,9.2
09/03/2003,11,3.6,0,10.8
10/03/2003,10.3,2.6,0,10.4
11/03/2003,9.2,2.4,0,10.8
12/03/2003,11.1,1.5,0,10.6
13/03/2003,10.1,2.8,0,9.2
14/03/2003,11.7,3.5,0,8.6
15/03/2003,10.2,6.3,0,0
16/03/2003,12.3,5.6,0.5,6
17/03/2003,7.6,4.2,0.5,0
18/03/2003,10.3,3.9,0.5,2.3
19/03/2003,11.9,3.5,0.5,6.2
20/03/2003,13,5.1,0,11.2
21/03/2003,11.6,3.7,0,10.7
22/03/2003,9.3,4.9,0.5,0
23/03/2003,14.8,5.9,0,10.4
24/03/2003,19.1,8.1,0,10.5
25/03/2003,14.2,9.8,1,0
26/03/2003,18.8,10.2,0,10.7
27/03/2003,20.4,9.6,0,8.5
28/03/2003,18.1,11.2,0,9.8
29/03/2003,13.2,7.8,0,2
30/03/2003,14.4,6.6,0,8.4
31/03/2003,20,8.1,0,10.9
01/04/2003,17.4,10.4,0,9.4
02/04/2003,10.7,8.5,1,0
03/04/2003,13.9,7,0,8.1
04/04/2003,14,6,0.5,6.2
05/04/2003,9.1,5.6,1.5,0
06/04/2003,15.8,6,0.5,11.7
07/04/2003,20.1,7.4,0,9.3
08/04/2003,20.8,15.1,4,0.8
09/04/2003,20.7,9.1,0.5,9.1
10/04/2003,14.4,6.8,0,11.4
11/04/2003,15.9,8.1,0,1.9
12/04/2003,19.6,14.1,1,2.1
13/04/2003,23.9,13.4,0.5,10
14/04/2003,18.1,12.5,0,1.1
15/04/2003,12.9,11.2,0.5,0
16/04/2003,20.6,11.6,0.5,8.3
17/04/2003,22.5,13.2,0,10.9
18/04/2003,26.1,14.8,0,9.6
19/04/2003,26,18.3,0,4.6
20/04/2003,21.1,10.3,0,0
21/04/2003,18.9,9.9,0.5,3.4
22/04/2003,17.7,10.5,0,11.5
23/04/2003,17.5,13.2,0.5,0
24/04/2003,21.5,16.3,0,0
25/04/2003,17.7,14,1,0
26/04/2003,27.9,14.1,2,3.2
27/04/2003,21,13,0.5,7
28/04/2003,22.9,13.3,0,12.1
29/04/2003,23.8,15,0,10.9
30/04/2003,22.8,15.3,3,0
01/05/2003,19.5,12.2,0,12.6
02/05/2003,21.2,12.1,0,8.8
03/05/2003,25,16.6,0.5,8.1
04/05/2003,25.5,17.5,0,8.6
05/05/2003,24.2,16.2,0,8.7
06/05/2003,24,15.7,0,4.3
07/05/2003,25.5,19.3,0,3.1
08/05/2003,26.9,11.3,0.5,0
09/05/2003,18.4,10.5,0.5,9.1
10/05/2003,20.1,11.8,0,11.2
11/05/2003,22,15.1,0,3.7
12/05/2003,21.1,16.2,2,0.3
13/05/2003,23,16.5,0,5.3
14/05/2003,24,17.3,1,0.5
15/05/2003,17.9,15.8,1,0
16/05/2003,18.6,15.2,0.5,0
17/05/2003,17,13.7,0,0
18/05/2003,20.5,15.1,0,0.1
19/05/2003,18.1,16.3,1,0
20/05/2003,21.9,15.9,10,0
21/05/2003,24.5,15.7,1,8.1
22/05/2003,24.9,15.6,0,9.5
23/05/2003,21.1,15.1,0,0.8
24/05/2003,23.2,15.5,0,4.1
25/05/2003,21.7,14.1,0,6.1
26/05/2003,19.9,13.9,0.5,0
27/05/2003,23.3,16.3,2.5,0.2
28/05/2003,26.1,18,0,10.7
29/05/2003,26.8,18.4,0,12.9
30/05/2003,26.3,19.8,0,8.8
31/05/2003,23.6,18.9,5,0
01/06/2003,25.5,20.4,1,1.4
02/06/2003,25.2,18.8,0,3.6
03/06/2003,26.7,17.1,0,5.9
04/06/2003,23.5,17.1,0.5,0
05/06/2003,28.1,17.6,0,11.5
06/06/2003,26.6,17.1,0,9.3
07/06/2003,25,20.7,0,2
08/06/2003,26,17.8,0,9.7
09/06/2003,23.6,17.2,0,3.1
10/06/2003,24.8,16.4,0,2.6
11/06/2003,25.2,19.1,0.5,1.2
12/06/2003,23.9,19,1,0.9
13/06/2003,27.9,22.7,0,2.6
14/06/2003,30.3,21,1.5,2.2
15/06/2003,24.7,20.6,0.5,0
16/06/2003,25.8,21.7,0,0
17/06/2003,24.8,22.5,2,0
18/06/2003,27,22.5,0.5,0.7
19/06/2003,29.9,22.4,0,6.9
20/06/2003,30.5,25.1,0,3.9
21/06/2003,33.3,24.8,0,11.4
22/06/2003,31.1,21.6,0,6.1
23/06/2003,23.6,20.6,0.5,0
24/06/2003,25.7,21,1,0
25/06/2003,25.5,21.8,2.5,0.7
26/06/2003,23.8,18.7,2.5,0
27/06/2003,28.1,18.7,0,7.7
28/06/2003,24.1,19.7,0.5,0
29/06/2003,28.5,19.6,0.5,3.4
30/06/2003,28.8,22.2,0,6.8
01/07/2003,23.6,19.1,1,0.2
02/07/2003,26.8,19.2,0,4.5
03/07/2003,26.7,19.7,1.5,0.8
04/07/2003,29.3,21.7,3,4.2
05/07/2003,29,20.6,0,8.9
06/07/2003,24.6,18.5,0.5,0.4
07/07/2003,24.7,20.4,0.5,0
08/07/2003,21.6,18.5,0.5,0
09/07/2003,24.3,18.6,0,0
10/07/2003,25.4,20.8,0.5,0
11/07/2003,31.9,24.4,0.5,5.6
12/07/2003,30.7,22.2,0.5,3.8
13/07/2003,22.4,18.6,1,0
14/07/2003,21.8,18.2,2.5,0
15/07/2003,24.9,18.2,0,1.1
16/07/2003,26.5,21,0,0.7
17/07/2003,26.7,19.9,0,1.1
18/07/2003,25,19.4,0,0
19/07/2003,26.3,21.2,0,0.3
20/07/2003,27.3,22.8,0,0.8
21/07/2003,25.7,22.1,6.5,0.9
22/07/2003,23.2,18.5,0,0
23/07/2003,22,18.3,0.5,0
24/07/2003,25.8,17.7,3.5,0
25/07/2003,26.6,19.2,1.5,0
26/07/2003,26.7,19,1,0.6
27/07/2003,27.3,18.2,0,6.1
28/07/2003,25.7,17.9,0,4.4
29/07/2003,26.4,22.6,2,0.2
30/07/2003,27.1,22.6,5.5,0.2
31/07/2003,30.9,23.2,0,3.4
01/08/2003,28.4,22.1,0,1.7
02/08/2003,31.4,23.9,0,5
03/08/2003,32,25.5,0,9.6
04/08/2003,33.4,26.4,0,11.8
05/08/2003,33.3,24.5,7.5,5.8
06/08/2003,31,24.3,0,1.7
07/08/2003,31.3,24.1,0,3.9
08/08/2003,31,25.9,0.5,2.4
09/08/2003,29,25,3,0
10/08/2003,32.5,25.6,0,11
11/08/2003,31.4,26.4,0,11.9
12/08/2003,32.1,21.9,0.5,2.5
13/08/2003,27.2,21.1,2.5,1.6
14/08/2003,22.8,18.6,3,0
15/08/2003,20.7,18.4,4,0
16/08/2003,20.2,18.4,2.5,0
17/08/2003,21.6,18.4,1.5,0
18/08/2003,26.4,19.3,0.5,0
19/08/2003,24.6,20.6,0.5,0
20/08/2003,27.7,21,0,0
21/08/2003,30.5,24.1,0,4.3
22/08/2003,32.5,25.4,0,9.7
23/08/2003,34.1,25.5,0,10.9
24/08/2003,34.3,26.2,0,10.8
25/08/2003,33.7,26.5,0,8.9
26/08/2003,31.9,27.1,0,0.7
27/08/2003,28.5,22.3,10,2.9
28/08/2003,28.4,21.6,0,1.4
29/08/2003,33.9,23.9,0,8.6
30/08/2003,27.8,22.9,0,0.7
31/08/2003,29.7,20.5,0,2.5
01/09/2003,25.2,19.9,0,0
02/09/2003,30,22,0,3.4
03/09/2003,33.4,24.1,21,5.8
04/09/2003,29,22.7,0.5,5.4
05/09/2003,30.8,23,0,10.3
06/09/2003,31.5,23.2,0,6.2
07/09/2003,27.6,21.4,0,0
08/09/2003,27,21.1,0,0.2
09/09/2003,32.3,22.9,0,11.3
10/09/2003,33.3,26.8,0,7.9
11/09/2003,33.2,26.4,0,8.8
12/09/2003,34.1,26.2,0,9.6
13/09/2003,34.3,25.4,0,7.3
14/09/2003,33.4,26.5,0,7.3
15/09/2003,32.4,24,0,8.2
16/09/2003,28.5,22.3,0,2.5
17/09/2003,31.2,22.9,0,10.2
18/09/2003,30.4,23.3,0,4.4
19/09/2003,31.8,23.8,0,9.2
20/09/2003,27.9,17.6,1,0
21/09/2003,17.7,14.2,2.5,0
22/09/2003,19.3,13.9,0.5,1
23/09/2003,22.1,14,0,6
24/09/2003,20.6,15.1,1,0
25/09/2003,19.6,15.5,0.5,0
26/09/2003,25.5,18.6,0,0.6
27/09/2003,26.7,20,0,8
28/09/2003,24.6,18.7,0,8
29/09/2003,25.8,18.5,0,7.7
30/09/2003,24.4,16.8,0,10.9
01/10/2003,24.7,16.6,0,8.4
02/10/2003,28.7,19.2,0,4.6
03/10/2003,24.4,18.6,0,3.7
04/10/2003,22,16.5,0,5
05/10/2003,21.9,14.6,0,6.5
06/10/2003,18.6,15.6,0.5,0
07/10/2003,19.9,14.7,0,1.3
08/10/2003,19.2,14.7,0,0.1
09/10/2003,20.5,12.8,0,8
10/10/2003,22.2,13.1,0,3.7
11/10/2003,23,15.6,0.5,0.3
12/10/2003,23.3,17,2.5,0.7
13/10/2003,28,19,19,3.2
14/10/2003,19,12.1,1.5,0
15/10/2003,19.3,12.2,0.5,2.7
16/10/2003,20.9,15.1,0,6.6
17/10/2003,19.9,13.7,0,7.8
18/10/2003,18.8,13.6,0,1.8
19/10/2003,21.5,12.9,0,9.9
20/10/2003,19.4,14.4,0,5.8
21/10/2003,21.5,12.3,0,5.6
22/10/2003,18.3,14.3,2,0
23/10/2003,22.8,14.8,2,5.7
24/10/2003,20.1,12.2,0,9.1
25/10/2003,16.9,13.3,0,0
26/10/2003,21.2,14.1,0,6.8
27/10/2003,20.1,14.8,0,2.6
28/10/2003,17,13.3,2.5,0
29/10/2003,25.6,15.5,0,9.6
30/10/2003,23.5,14.8,0,10.1
31/10/2003,21.5,12.3,0,8
01/11/2003,20.2,13.4,0,0
02/11/2003,23.1,15.1,0,9.1
03/11/2003,20.6,15.9,1,0
04/11/2003,22,16,0,2.7
05/11/2003,20.6,15,1.5,0.2
06/11/2003,21.1,14.4,2,2.5
07/11/2003,21.4,16,0,0.9
08/11/2003,22.5,15.8,0,4.5
09/11/2003,17.2,12.7,0.5,0
10/11/2003,13,9.7,1,0
11/11/2003,13.2,9.6,1.5,0
12/11/2003,17.5,11.4,1,4.6
13/11/2003,15.1,11.7,0,1.3
14/11/2003,15.9,9.3,0,9.4
15/11/2003,17.6,10.2,0.5,0.2
16/11/2003,24.8,12.8,3,8.9
17/11/2003,17.9,10.8,0,9.8
18/11/2003,15.5,7.7,0,6.3
19/11/2003,16.9,9.9,0,1.6
20/11/2003,14,10.8,2,0
21/11/2003,22.9,11.2,2,5.9
22/11/2003,18.4,10.8,0,7.3
23/11/2003,12,9,0,3.4
24/11/2003,11.9,8.5,0,0
25/11/2003,14.8,9.3,4,0
26/11/2003,15.5,8.8,0,9.2
27/11/2003,11.5,7.3,0,0
28/11/2003,13.2,9,0,0.1
29/11/2003,14.2,9.5,2,0
30/11/2003,18.3,13.7,2.5,0
01/12/2003,16.3,11.2,1,0
02/12/2003,19,10.9,0.5,8.6
03/12/2003,13.5,9.7,0,1.5
04/12/2003,15.2,8.7,0,7
05/12/2003,9.2,7.3,0,0
06/12/2003,15.5,7.7,0.5,0.2
07/12/2003,17.4,7.7,0,7.7
08/12/2003,13.4,7.5,0,5.9
09/12/2003,13.9,6.3,0,8.1
10/12/2003,11.7,6.2,0,8.3
11/12/2003,8.7,5.1,1,0
12/12/2003,10.6,5.4,1,0
13/12/2003,14.5,5,0,8.7
14/12/2003,14.5,5.4,0,8.9
15/12/2003,13,5.7,0,6.9
16/12/2003,12.8,6.8,0,6.8
17/12/2003,8.6,4.3,0,1.2
18/12/2003,14,3.4,0,7.4
19/12/2003,13.5,5.9,0,6.6
20/12/2003,8.9,3.3,0,8.2
21/12/2003,11,4.6,0,8.7
22/12/2003,13.3,2.4,0,7.2
23/12/2003,16.4,4.2,0,8.4
24/12/2003,16.1,5.2,0,8.1
25/12/2003,14.6,5.9,0,5
26/12/2003,13.4,5.7,1,4.7
27/12/2003,8.6,0.7,1,7.4
28/12/2003,12.1,2.7,0,8.9
29/12/2003,13.8,2.6,0,7.8
30/12/2003,13.1,5.3,0,8.3
31/12/2003,11.2,5.2,0,4.9
01/01/2004,12.6,7.6,0,3.2
02/01/2004,14.1,4,0,7.4
03/01/2004,14.2,5.7,0,8.2
04/01/2004,11.7,5.2,0,4.7
05/01/2004,9.6,4.3,0,5.3
06/01/2004,10.2,4.2,0,8.6
07/01/2004,8.8,3,0,5.2
08/01/2004,8.9,3.3,0,9
09/01/2004,10,4.2,0,8.8
10/01/2004,11,1.7,0,8.1
11/01/2004,10.2,4,0,6.8
12/01/2004,7.6,1.9,0,2.7
13/01/2004,12.3,2.9,0.5,4.4
14/01/2004,8.2,3.3,0,9.3
15/01/2004,9.1,2.4,0,9.4
16/01/2004,8.1,2,0,9.2
17/01/2004,4.7,1.4,0,0
18/01/2004,9.2,1.5,0,8.1
19/01/2004,7.9,2.9,0.5,2.9
20/01/2004,12.2,3.1,0,9.5
21/01/2004,11,4.9,0,2.3
22/01/2004,9.2,1,0,7
23/01/2004,10,0.2,0,8.8
24/01/2004,7.3,1.1,0,0.2
25/01/2004,9.4,0.2,0,7.8
26/01/2004,9.6,1.3,0,9.4
27/01/2004,8.8,1.9,0,3
28/01/2004,11.5,1.9,0,9.9
29/01/2004,12.4,3.4,0,9.4
30/01/2004,10.7,5.4,0,5.5
31/01/2004,11.5,5.1,0,9.5
01/02/2004,10.8,3.5,0,4.8
02/02/2004,7.9,4,1,0
03/02/2004,12,5.1,0,0.6
04/02/2004,10.9,4.2,0,9.9
05/02/2004,10.5,3.5,0,9
06/02/2004,9.3,1.9,0,8.3
07/02/2004,8.7,1.6,0,5.8
08/02/2004,10.3,0.2,0,10
09/02/2004,11.6,3.1,0,6.7
10/02/2004,8.5,1.6,0,9.9
11/02/2004,9.3,1.9,0,6.6
12/02/2004,12.8,3.1,0,9.1
13/02/2004,11.7,4.8,0,9.3
14/02/2004,16,5.6,0,8.4
15/02/2004,13.9,5,0,9.8
16/02/2004,13,3.7,0,10
17/02/2004,13.2,2.5,0,9.3
18/02/2004,12.9,5.4,0,10.2
